source,era,region,rows,field_id,coverage_kind,covered_rows,missing_rows,coverage_pct
mufon,1980_1999,unknown,958,duration_raw,raw_field_present,0,958,0.000000
mufon,1980_1999,unknown,958,witness_count_raw,raw_explicit_value,0,958,0.000000
mufon,1980_1999,unknown,958,sound_raw,raw_explicit_value,0,958,0.000000
mufon,1980_1999,unknown,958,color_raw,raw_explicit_value,0,958,0.000000
mufon,1980_1999,unknown,958,light_positive_mention,raw_positive_mention,0,958,0.000000
mufon,1980_1999,unknown,958,behavior_raw,raw_explicit_value,0,958,0.000000
mufon,1980_1999,unknown,958,evidence_raw,raw_explicit_value,0,958,0.000000
mufon,2000_2009,africa,16,coordinate_evidence,normalized_field_present,16,0,100.000000
mufon,2000_2009,africa,16,source_coordinates,qualified_value,0,16,0.000000
mufon,2000_2009,africa,16,coordinate_precision,normalized_field_present,16,0,100.000000
mufon,2000_2009,africa,16,coordinate_pile_review_state,normalized_field_present,0,16,0.000000
mufon,2000_2009,africa,16,occurrence_date_role,raw_field_present,16,0,100.000000
mufon,2000_2009,africa,16,exact_date,qualified_value,16,0,100.000000
mufon,2000_2009,africa,16,time_of_day_raw,raw_field_present,16,0,100.000000
mufon,2000_2009,africa,16,time_of_day_normalized,qualified_value,16,0,100.000000
mufon,2000_2009,africa,16,reported_date_role,raw_field_present,16,0,100.000000
mufon,2000_2009,africa,16,reporting_delay_estimable,qualified_value,15,1,93.750000
mufon,2000_2009,africa,16,craft_normalized,normalized_field_present,12,4,75.000000
mufon,2000_2009,africa,16,craft_confidence,qualified_value,10,6,62.500000
mufon,2000_2009,africa,16,craft_classification_source,normalized_field_present,12,4,75.000000
mufon,2000_2009,africa,16,same_day_suitability,qualified_value,9,7,56.250000
mufon,2000_2009,africa,16,duplicate_lineage,normalized_field_present,16,0,100.000000
mufon,2000_2009,africa,16,publisher_lineage,normalized_field_present,16,0,100.000000
mufon,2000_2009,africa,16,independent_source_identity,normalized_field_present,16,0,100.000000
mufon,2000_2009,africa,16,country_assignment,derived_field_present,16,0,100.000000
mufon,2000_2009,africa,16,administrative_region,normalized_field_present,0,16,0.000000
mufon,2000_2009,africa,16,boundary_assignment_provenance,derived_field_present,16,0,100.000000
mufon,2000_2009,africa,16,duration_raw,raw_field_present,0,16,0.000000
mufon,2000_2009,africa,16,witness_count_raw,raw_explicit_value,0,16,0.000000
mufon,2000_2009,africa,16,sound_raw,raw_explicit_value,0,16,0.000000
mufon,2000_2009,africa,16,color_raw,raw_explicit_value,0,16,0.000000
mufon,2000_2009,africa,16,light_positive_mention,raw_positive_mention,0,16,0.000000
mufon,2000_2009,africa,16,behavior_raw,raw_explicit_value,0,16,0.000000
mufon,2000_2009,africa,16,evidence_raw,raw_explicit_value,0,16,0.000000
mufon,2000_2009,asia,44,coordinate_evidence,normalized_field_present,44,0,100.000000
mufon,2000_2009,asia,44,source_coordinates,qualified_value,0,44,0.000000
mufon,2000_2009,asia,44,coordinate_precision,normalized_field_present,44,0,100.000000
mufon,2000_2009,asia,44,coordinate_pile_review_state,normalized_field_present,0,44,0.000000
mufon,2000_2009,asia,44,occurrence_date_role,raw_field_present,44,0,100.000000
mufon,2000_2009,asia,44,exact_date,qualified_value,44,0,100.000000
mufon,2000_2009,asia,44,time_of_day_raw,raw_field_present,44,0,100.000000
mufon,2000_2009,asia,44,time_of_day_normalized,qualified_value,44,0,100.000000
mufon,2000_2009,asia,44,reported_date_role,raw_field_present,44,0,100.000000
mufon,2000_2009,asia,44,reporting_delay_estimable,qualified_value,43,1,97.727273
mufon,2000_2009,asia,44,craft_normalized,normalized_field_present,34,10,77.272727
mufon,2000_2009,asia,44,craft_confidence,qualified_value,21,23,47.727273
mufon,2000_2009,asia,44,craft_classification_source,normalized_field_present,34,10,77.272727
mufon,2000_2009,asia,44,same_day_suitability,qualified_value,20,24,45.454545
mufon,2000_2009,asia,44,duplicate_lineage,normalized_field_present,44,0,100.000000
mufon,2000_2009,asia,44,publisher_lineage,normalized_field_present,44,0,100.000000
mufon,2000_2009,asia,44,independent_source_identity,normalized_field_present,44,0,100.000000
mufon,2000_2009,asia,44,country_assignment,derived_field_present,44,0,100.000000
mufon,2000_2009,asia,44,administrative_region,normalized_field_present,0,44,0.000000
mufon,2000_2009,asia,44,boundary_assignment_provenance,derived_field_present,44,0,100.000000
mufon,2000_2009,asia,44,duration_raw,raw_field_present,0,44,0.000000
mufon,2000_2009,asia,44,witness_count_raw,raw_explicit_value,0,44,0.000000
mufon,2000_2009,asia,44,sound_raw,raw_explicit_value,0,44,0.000000
mufon,2000_2009,asia,44,color_raw,raw_explicit_value,0,44,0.000000
mufon,2000_2009,asia,44,light_positive_mention,raw_positive_mention,0,44,0.000000
mufon,2000_2009,asia,44,behavior_raw,raw_explicit_value,0,44,0.000000
mufon,2000_2009,asia,44,evidence_raw,raw_explicit_value,0,44,0.000000
mufon,2000_2009,europe,363,coordinate_evidence,normalized_field_present,363,0,100.000000
mufon,2000_2009,europe,363,source_coordinates,qualified_value,0,363,0.000000
mufon,2000_2009,europe,363,coordinate_precision,normalized_field_present,363,0,100.000000
mufon,2000_2009,europe,363,coordinate_pile_review_state,normalized_field_present,0,363,0.000000
mufon,2000_2009,europe,363,occurrence_date_role,raw_field_present,363,0,100.000000
mufon,2000_2009,europe,363,exact_date,qualified_value,363,0,100.000000
mufon,2000_2009,europe,363,time_of_day_raw,raw_field_present,363,0,100.000000
mufon,2000_2009,europe,363,time_of_day_normalized,qualified_value,363,0,100.000000
mufon,2000_2009,europe,363,reported_date_role,raw_field_present,363,0,100.000000
mufon,2000_2009,europe,363,reporting_delay_estimable,qualified_value,360,3,99.173554
mufon,2000_2009,europe,363,craft_normalized,normalized_field_present,304,59,83.746556
mufon,2000_2009,europe,363,craft_confidence,qualified_value,191,172,52.617080
mufon,2000_2009,europe,363,craft_classification_source,normalized_field_present,304,59,83.746556
mufon,2000_2009,europe,363,same_day_suitability,qualified_value,186,177,51.239669
mufon,2000_2009,europe,363,duplicate_lineage,normalized_field_present,363,0,100.000000
mufon,2000_2009,europe,363,publisher_lineage,normalized_field_present,363,0,100.000000
mufon,2000_2009,europe,363,independent_source_identity,normalized_field_present,363,0,100.000000
mufon,2000_2009,europe,363,country_assignment,derived_field_present,363,0,100.000000
mufon,2000_2009,europe,363,administrative_region,normalized_field_present,0,363,0.000000
mufon,2000_2009,europe,363,boundary_assignment_provenance,derived_field_present,363,0,100.000000
mufon,2000_2009,europe,363,duration_raw,raw_field_present,0,363,0.000000
mufon,2000_2009,europe,363,witness_count_raw,raw_explicit_value,0,363,0.000000
mufon,2000_2009,europe,363,sound_raw,raw_explicit_value,0,363,0.000000
mufon,2000_2009,europe,363,color_raw,raw_explicit_value,0,363,0.000000
mufon,2000_2009,europe,363,light_positive_mention,raw_positive_mention,0,363,0.000000
mufon,2000_2009,europe,363,behavior_raw,raw_explicit_value,0,363,0.000000
mufon,2000_2009,europe,363,evidence_raw,raw_explicit_value,0,363,0.000000
mufon,2000_2009,latin_america_caribbean,126,coordinate_evidence,normalized_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,source_coordinates,qualified_value,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,coordinate_precision,normalized_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,coordinate_pile_review_state,normalized_field_present,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,occurrence_date_role,raw_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,exact_date,qualified_value,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,time_of_day_raw,raw_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,time_of_day_normalized,qualified_value,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,reported_date_role,raw_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,reporting_delay_estimable,qualified_value,125,1,99.206349
mufon,2000_2009,latin_america_caribbean,126,craft_normalized,normalized_field_present,91,35,72.222222
mufon,2000_2009,latin_america_caribbean,126,craft_confidence,qualified_value,52,74,41.269841
mufon,2000_2009,latin_america_caribbean,126,craft_classification_source,normalized_field_present,91,35,72.222222
mufon,2000_2009,latin_america_caribbean,126,same_day_suitability,qualified_value,50,76,39.682540
mufon,2000_2009,latin_america_caribbean,126,duplicate_lineage,normalized_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,publisher_lineage,normalized_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,independent_source_identity,normalized_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,country_assignment,derived_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,administrative_region,normalized_field_present,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,boundary_assignment_provenance,derived_field_present,126,0,100.000000
mufon,2000_2009,latin_america_caribbean,126,duration_raw,raw_field_present,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,witness_count_raw,raw_explicit_value,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,sound_raw,raw_explicit_value,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,color_raw,raw_explicit_value,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,light_positive_mention,raw_positive_mention,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,behavior_raw,raw_explicit_value,0,126,0.000000
mufon,2000_2009,latin_america_caribbean,126,evidence_raw,raw_explicit_value,0,126,0.000000
mufon,2000_2009,northern_america,14275,coordinate_evidence,normalized_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,source_coordinates,qualified_value,0,14275,0.000000
mufon,2000_2009,northern_america,14275,coordinate_precision,normalized_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,coordinate_pile_review_state,normalized_field_present,0,14275,0.000000
mufon,2000_2009,northern_america,14275,occurrence_date_role,raw_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,exact_date,qualified_value,14275,0,100.000000
mufon,2000_2009,northern_america,14275,time_of_day_raw,raw_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,time_of_day_normalized,qualified_value,14275,0,100.000000
mufon,2000_2009,northern_america,14275,reported_date_role,raw_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,reporting_delay_estimable,qualified_value,14186,89,99.376532
mufon,2000_2009,northern_america,14275,craft_normalized,normalized_field_present,12524,1751,87.733800
mufon,2000_2009,northern_america,14275,craft_confidence,qualified_value,7114,7161,49.835377
mufon,2000_2009,northern_america,14275,craft_classification_source,normalized_field_present,12524,1751,87.733800
mufon,2000_2009,northern_america,14275,same_day_suitability,qualified_value,6896,7379,48.308231
mufon,2000_2009,northern_america,14275,duplicate_lineage,normalized_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,publisher_lineage,normalized_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,independent_source_identity,normalized_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,country_assignment,derived_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,administrative_region,normalized_field_present,0,14275,0.000000
mufon,2000_2009,northern_america,14275,boundary_assignment_provenance,derived_field_present,14275,0,100.000000
mufon,2000_2009,northern_america,14275,duration_raw,raw_field_present,0,14275,0.000000
mufon,2000_2009,northern_america,14275,witness_count_raw,raw_explicit_value,0,14275,0.000000
mufon,2000_2009,northern_america,14275,sound_raw,raw_explicit_value,0,14275,0.000000
mufon,2000_2009,northern_america,14275,color_raw,raw_explicit_value,0,14275,0.000000
mufon,2000_2009,northern_america,14275,light_positive_mention,raw_positive_mention,0,14275,0.000000
mufon,2000_2009,northern_america,14275,behavior_raw,raw_explicit_value,0,14275,0.000000
mufon,2000_2009,northern_america,14275,evidence_raw,raw_explicit_value,0,14275,0.000000
mufon,2000_2009,oceania,71,coordinate_evidence,normalized_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,source_coordinates,qualified_value,0,71,0.000000
mufon,2000_2009,oceania,71,coordinate_precision,normalized_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,coordinate_pile_review_state,normalized_field_present,0,71,0.000000
mufon,2000_2009,oceania,71,occurrence_date_role,raw_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,exact_date,qualified_value,71,0,100.000000
mufon,2000_2009,oceania,71,time_of_day_raw,raw_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,time_of_day_normalized,qualified_value,71,0,100.000000
mufon,2000_2009,oceania,71,reported_date_role,raw_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,reporting_delay_estimable,qualified_value,66,5,92.957746
mufon,2000_2009,oceania,71,craft_normalized,normalized_field_present,62,9,87.323944
mufon,2000_2009,oceania,71,craft_confidence,qualified_value,32,39,45.070423
mufon,2000_2009,oceania,71,craft_classification_source,normalized_field_present,62,9,87.323944
mufon,2000_2009,oceania,71,same_day_suitability,qualified_value,32,39,45.070423
mufon,2000_2009,oceania,71,duplicate_lineage,normalized_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,publisher_lineage,normalized_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,independent_source_identity,normalized_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,country_assignment,derived_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,administrative_region,normalized_field_present,0,71,0.000000
mufon,2000_2009,oceania,71,boundary_assignment_provenance,derived_field_present,71,0,100.000000
mufon,2000_2009,oceania,71,duration_raw,raw_field_present,0,71,0.000000
mufon,2000_2009,oceania,71,witness_count_raw,raw_explicit_value,0,71,0.000000
mufon,2000_2009,oceania,71,sound_raw,raw_explicit_value,0,71,0.000000
mufon,2000_2009,oceania,71,color_raw,raw_explicit_value,0,71,0.000000
mufon,2000_2009,oceania,71,light_positive_mention,raw_positive_mention,0,71,0.000000
mufon,2000_2009,oceania,71,behavior_raw,raw_explicit_value,0,71,0.000000
mufon,2000_2009,oceania,71,evidence_raw,raw_explicit_value,0,71,0.000000
mufon,2000_2009,unknown,2744,coordinate_evidence,normalized_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,source_coordinates,qualified_value,0,2744,0.000000
mufon,2000_2009,unknown,2744,coordinate_precision,normalized_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,coordinate_pile_review_state,normalized_field_present,0,2744,0.000000
mufon,2000_2009,unknown,2744,occurrence_date_role,raw_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,exact_date,qualified_value,2744,0,100.000000
mufon,2000_2009,unknown,2744,time_of_day_raw,raw_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,time_of_day_normalized,qualified_value,2744,0,100.000000
mufon,2000_2009,unknown,2744,reported_date_role,raw_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,reporting_delay_estimable,qualified_value,2693,51,98.141399
mufon,2000_2009,unknown,2744,craft_normalized,normalized_field_present,2210,534,80.539359
mufon,2000_2009,unknown,2744,craft_confidence,qualified_value,1288,1456,46.938776
mufon,2000_2009,unknown,2744,craft_classification_source,normalized_field_present,2210,534,80.539359
mufon,2000_2009,unknown,2744,same_day_suitability,qualified_value,1254,1490,45.699708
mufon,2000_2009,unknown,2744,duplicate_lineage,normalized_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,publisher_lineage,normalized_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,independent_source_identity,normalized_field_present,2744,0,100.000000
mufon,2000_2009,unknown,2744,country_assignment,derived_field_present,0,2744,0.000000
mufon,2000_2009,unknown,2744,administrative_region,normalized_field_present,0,2744,0.000000
mufon,2000_2009,unknown,2744,boundary_assignment_provenance,derived_field_present,276,2468,10.058309
mufon,2000_2009,unknown,2744,duration_raw,raw_field_present,0,2744,0.000000
mufon,2000_2009,unknown,2744,witness_count_raw,raw_explicit_value,0,2744,0.000000
mufon,2000_2009,unknown,2744,sound_raw,raw_explicit_value,0,2744,0.000000
mufon,2000_2009,unknown,2744,color_raw,raw_explicit_value,0,2744,0.000000
mufon,2000_2009,unknown,2744,light_positive_mention,raw_positive_mention,0,2744,0.000000
mufon,2000_2009,unknown,2744,behavior_raw,raw_explicit_value,0,2744,0.000000
mufon,2000_2009,unknown,2744,evidence_raw,raw_explicit_value,0,2744,0.000000
mufon,2010_2019,africa,3,coordinate_evidence,normalized_field_present,3,0,100.000000
mufon,2010_2019,africa,3,source_coordinates,qualified_value,0,3,0.000000
mufon,2010_2019,africa,3,coordinate_precision,normalized_field_present,3,0,100.000000
mufon,2010_2019,africa,3,coordinate_pile_review_state,normalized_field_present,0,3,0.000000
mufon,2010_2019,africa,3,occurrence_date_role,raw_field_present,3,0,100.000000
mufon,2010_2019,africa,3,exact_date,qualified_value,3,0,100.000000
mufon,2010_2019,africa,3,time_of_day_raw,raw_field_present,3,0,100.000000
mufon,2010_2019,africa,3,time_of_day_normalized,qualified_value,3,0,100.000000
mufon,2010_2019,africa,3,reported_date_role,raw_field_present,3,0,100.000000
mufon,2010_2019,africa,3,reporting_delay_estimable,qualified_value,3,0,100.000000
mufon,2010_2019,africa,3,craft_normalized,normalized_field_present,2,1,66.666667
mufon,2010_2019,africa,3,craft_confidence,qualified_value,2,1,66.666667
mufon,2010_2019,africa,3,craft_classification_source,normalized_field_present,2,1,66.666667
mufon,2010_2019,africa,3,same_day_suitability,qualified_value,2,1,66.666667
mufon,2010_2019,africa,3,duplicate_lineage,normalized_field_present,3,0,100.000000
mufon,2010_2019,africa,3,publisher_lineage,normalized_field_present,3,0,100.000000
mufon,2010_2019,africa,3,independent_source_identity,normalized_field_present,3,0,100.000000
mufon,2010_2019,africa,3,country_assignment,derived_field_present,3,0,100.000000
mufon,2010_2019,africa,3,administrative_region,normalized_field_present,0,3,0.000000
mufon,2010_2019,africa,3,boundary_assignment_provenance,derived_field_present,3,0,100.000000
mufon,2010_2019,africa,3,duration_raw,raw_field_present,0,3,0.000000
mufon,2010_2019,africa,3,witness_count_raw,raw_explicit_value,0,3,0.000000
mufon,2010_2019,africa,3,sound_raw,raw_explicit_value,0,3,0.000000
mufon,2010_2019,africa,3,color_raw,raw_explicit_value,0,3,0.000000
mufon,2010_2019,africa,3,light_positive_mention,raw_positive_mention,0,3,0.000000
mufon,2010_2019,africa,3,behavior_raw,raw_explicit_value,0,3,0.000000
mufon,2010_2019,africa,3,evidence_raw,raw_explicit_value,0,3,0.000000
mufon,2010_2019,asia,17,coordinate_evidence,normalized_field_present,17,0,100.000000
mufon,2010_2019,asia,17,source_coordinates,qualified_value,0,17,0.000000
mufon,2010_2019,asia,17,coordinate_precision,normalized_field_present,17,0,100.000000
mufon,2010_2019,asia,17,coordinate_pile_review_state,normalized_field_present,0,17,0.000000
mufon,2010_2019,asia,17,occurrence_date_role,raw_field_present,17,0,100.000000
mufon,2010_2019,asia,17,exact_date,qualified_value,17,0,100.000000
mufon,2010_2019,asia,17,time_of_day_raw,raw_field_present,17,0,100.000000
mufon,2010_2019,asia,17,time_of_day_normalized,qualified_value,17,0,100.000000
mufon,2010_2019,asia,17,reported_date_role,raw_field_present,17,0,100.000000
mufon,2010_2019,asia,17,reporting_delay_estimable,qualified_value,17,0,100.000000
mufon,2010_2019,asia,17,craft_normalized,normalized_field_present,12,5,70.588235
mufon,2010_2019,asia,17,craft_confidence,qualified_value,9,8,52.941176
mufon,2010_2019,asia,17,craft_classification_source,normalized_field_present,12,5,70.588235
mufon,2010_2019,asia,17,same_day_suitability,qualified_value,7,10,41.176471
mufon,2010_2019,asia,17,duplicate_lineage,normalized_field_present,17,0,100.000000
mufon,2010_2019,asia,17,publisher_lineage,normalized_field_present,17,0,100.000000
mufon,2010_2019,asia,17,independent_source_identity,normalized_field_present,17,0,100.000000
mufon,2010_2019,asia,17,country_assignment,derived_field_present,17,0,100.000000
mufon,2010_2019,asia,17,administrative_region,normalized_field_present,0,17,0.000000
mufon,2010_2019,asia,17,boundary_assignment_provenance,derived_field_present,17,0,100.000000
mufon,2010_2019,asia,17,duration_raw,raw_field_present,0,17,0.000000
mufon,2010_2019,asia,17,witness_count_raw,raw_explicit_value,0,17,0.000000
mufon,2010_2019,asia,17,sound_raw,raw_explicit_value,0,17,0.000000
mufon,2010_2019,asia,17,color_raw,raw_explicit_value,0,17,0.000000
mufon,2010_2019,asia,17,light_positive_mention,raw_positive_mention,0,17,0.000000
mufon,2010_2019,asia,17,behavior_raw,raw_explicit_value,0,17,0.000000
mufon,2010_2019,asia,17,evidence_raw,raw_explicit_value,0,17,0.000000
mufon,2010_2019,europe,136,coordinate_evidence,normalized_field_present,136,0,100.000000
mufon,2010_2019,europe,136,source_coordinates,qualified_value,0,136,0.000000
mufon,2010_2019,europe,136,coordinate_precision,normalized_field_present,136,0,100.000000
mufon,2010_2019,europe,136,coordinate_pile_review_state,normalized_field_present,0,136,0.000000
mufon,2010_2019,europe,136,occurrence_date_role,raw_field_present,136,0,100.000000
mufon,2010_2019,europe,136,exact_date,qualified_value,136,0,100.000000
mufon,2010_2019,europe,136,time_of_day_raw,raw_field_present,136,0,100.000000
mufon,2010_2019,europe,136,time_of_day_normalized,qualified_value,136,0,100.000000
mufon,2010_2019,europe,136,reported_date_role,raw_field_present,136,0,100.000000
mufon,2010_2019,europe,136,reporting_delay_estimable,qualified_value,130,6,95.588235
mufon,2010_2019,europe,136,craft_normalized,normalized_field_present,106,30,77.941176
mufon,2010_2019,europe,136,craft_confidence,qualified_value,61,75,44.852941
mufon,2010_2019,europe,136,craft_classification_source,normalized_field_present,106,30,77.941176
mufon,2010_2019,europe,136,same_day_suitability,qualified_value,60,76,44.117647
mufon,2010_2019,europe,136,duplicate_lineage,normalized_field_present,136,0,100.000000
mufon,2010_2019,europe,136,publisher_lineage,normalized_field_present,136,0,100.000000
mufon,2010_2019,europe,136,independent_source_identity,normalized_field_present,136,0,100.000000
mufon,2010_2019,europe,136,country_assignment,derived_field_present,136,0,100.000000
mufon,2010_2019,europe,136,administrative_region,normalized_field_present,0,136,0.000000
mufon,2010_2019,europe,136,boundary_assignment_provenance,derived_field_present,136,0,100.000000
mufon,2010_2019,europe,136,duration_raw,raw_field_present,0,136,0.000000
mufon,2010_2019,europe,136,witness_count_raw,raw_explicit_value,0,136,0.000000
mufon,2010_2019,europe,136,sound_raw,raw_explicit_value,0,136,0.000000
mufon,2010_2019,europe,136,color_raw,raw_explicit_value,0,136,0.000000
mufon,2010_2019,europe,136,light_positive_mention,raw_positive_mention,0,136,0.000000
mufon,2010_2019,europe,136,behavior_raw,raw_explicit_value,0,136,0.000000
mufon,2010_2019,europe,136,evidence_raw,raw_explicit_value,0,136,0.000000
mufon,2010_2019,latin_america_caribbean,26,coordinate_evidence,normalized_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,source_coordinates,qualified_value,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,coordinate_precision,normalized_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,coordinate_pile_review_state,normalized_field_present,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,occurrence_date_role,raw_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,exact_date,qualified_value,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,time_of_day_raw,raw_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,time_of_day_normalized,qualified_value,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,reported_date_role,raw_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,reporting_delay_estimable,qualified_value,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,craft_normalized,normalized_field_present,20,6,76.923077
mufon,2010_2019,latin_america_caribbean,26,craft_confidence,qualified_value,12,14,46.153846
mufon,2010_2019,latin_america_caribbean,26,craft_classification_source,normalized_field_present,20,6,76.923077
mufon,2010_2019,latin_america_caribbean,26,same_day_suitability,qualified_value,12,14,46.153846
mufon,2010_2019,latin_america_caribbean,26,duplicate_lineage,normalized_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,publisher_lineage,normalized_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,independent_source_identity,normalized_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,country_assignment,derived_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,administrative_region,normalized_field_present,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,boundary_assignment_provenance,derived_field_present,26,0,100.000000
mufon,2010_2019,latin_america_caribbean,26,duration_raw,raw_field_present,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,witness_count_raw,raw_explicit_value,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,sound_raw,raw_explicit_value,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,color_raw,raw_explicit_value,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,light_positive_mention,raw_positive_mention,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,behavior_raw,raw_explicit_value,0,26,0.000000
mufon,2010_2019,latin_america_caribbean,26,evidence_raw,raw_explicit_value,0,26,0.000000
mufon,2010_2019,northern_america,50479,coordinate_evidence,normalized_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,source_coordinates,qualified_value,0,50479,0.000000
mufon,2010_2019,northern_america,50479,coordinate_precision,normalized_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,coordinate_pile_review_state,normalized_field_present,0,50479,0.000000
mufon,2010_2019,northern_america,50479,occurrence_date_role,raw_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,exact_date,qualified_value,50479,0,100.000000
mufon,2010_2019,northern_america,50479,time_of_day_raw,raw_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,time_of_day_normalized,qualified_value,50479,0,100.000000
mufon,2010_2019,northern_america,50479,reported_date_role,raw_field_present,50478,1,99.998019
mufon,2010_2019,northern_america,50479,reporting_delay_estimable,qualified_value,50416,63,99.875196
mufon,2010_2019,northern_america,50479,craft_normalized,normalized_field_present,44136,6343,87.434379
mufon,2010_2019,northern_america,50479,craft_confidence,qualified_value,24054,26425,47.651499
mufon,2010_2019,northern_america,50479,craft_classification_source,normalized_field_present,44136,6343,87.434379
mufon,2010_2019,northern_america,50479,same_day_suitability,qualified_value,23295,27184,46.147903
mufon,2010_2019,northern_america,50479,duplicate_lineage,normalized_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,publisher_lineage,normalized_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,independent_source_identity,normalized_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,country_assignment,derived_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,administrative_region,normalized_field_present,0,50479,0.000000
mufon,2010_2019,northern_america,50479,boundary_assignment_provenance,derived_field_present,50479,0,100.000000
mufon,2010_2019,northern_america,50479,duration_raw,raw_field_present,0,50479,0.000000
mufon,2010_2019,northern_america,50479,witness_count_raw,raw_explicit_value,0,50479,0.000000
mufon,2010_2019,northern_america,50479,sound_raw,raw_explicit_value,0,50479,0.000000
mufon,2010_2019,northern_america,50479,color_raw,raw_explicit_value,0,50479,0.000000
mufon,2010_2019,northern_america,50479,light_positive_mention,raw_positive_mention,0,50479,0.000000
mufon,2010_2019,northern_america,50479,behavior_raw,raw_explicit_value,0,50479,0.000000
mufon,2010_2019,northern_america,50479,evidence_raw,raw_explicit_value,0,50479,0.000000
mufon,2010_2019,oceania,43,coordinate_evidence,normalized_field_present,43,0,100.000000
mufon,2010_2019,oceania,43,source_coordinates,qualified_value,0,43,0.000000
mufon,2010_2019,oceania,43,coordinate_precision,normalized_field_present,43,0,100.000000
mufon,2010_2019,oceania,43,coordinate_pile_review_state,normalized_field_present,0,43,0.000000
